idx,recall,Prec@next_10,Prec@next_20,Prec@next_30,Prec@next_40,Prec@next_50,run_index
0.0,0.008333333333333333,1.0,1.0,0.8,0.65,0.56,0
1.0,0.03611111111111111,1.0,0.75,0.5,0.475,0.38,0
2.0,0.06388888888888888,0.1,0.25,0.3,0.275,0.28,0
3.0,0.06666666666666667,0.4,0.4,0.3333333333333333,0.325,0.34,0
4.0,0.07777777777777778,0.4,0.3,0.3,0.35,0.34,0
5.0,0.08888888888888889,0.2,0.25,0.3,0.325,0.36,0
6.0,0.09444444444444444,0.3,0.35,0.36666666666666664,0.4,0.4,0
7.0,0.10277777777777777,0.4,0.45,0.4666666666666667,0.425,0.42,0
8.0,0.11388888888888889,0.9,0.7,0.6,0.55,0.52,0
9.0,0.1388888888888889,0.5,0.45,0.4,0.425,0.4,0
10.0,0.1527777777777778,0.3,0.4,0.4,0.35,0.34,0
11.0,0.16111111111111112,0.5,0.45,0.36666666666666664,0.325,0.34,0
12.0,0.175,0.4,0.35,0.26666666666666666,0.3,0.26,0
13.0,0.18611111111111112,0.2,0.2,0.26666666666666666,0.225,0.26,0
14.0,0.19166666666666668,0.2,0.3,0.23333333333333334,0.275,0.3,0
15.0,0.19722222222222222,0.4,0.25,0.3,0.375,0.4,0
16.0,0.20833333333333334,0.2,0.2,0.3333333333333333,0.4,0.42,0
17.0,0.21388888888888888,0.2,0.4,0.4666666666666667,0.475,0.48,0
18.0,0.21944444444444444,0.7,0.55,0.5666666666666667,0.55,0.56,0
19.0,0.2388888888888889,0.3,0.5,0.6,0.5,0.48,0
20.0,0.24722222222222223,0.8,0.65,0.5666666666666667,0.55,0.52,0
21.0,0.26944444444444443,0.6,0.45,0.43333333333333335,0.45,0.5,0
22.0,0.2861111111111111,0.3,0.35,0.43333333333333335,0.475,0.48,0
23.0,0.29444444444444445,0.5,0.55,0.5666666666666667,0.525,0.56,0
24.0,0.30833333333333335,0.6,0.6,0.5333333333333333,0.55,0.56,0
25.0,0.325,0.7,0.5,0.5333333333333333,0.55,0.54,0
26.0,0.34444444444444444,0.3,0.45,0.5,0.475,0.52,0
27.0,0.3527777777777778,0.5,0.55,0.5333333333333333,0.575,0.6,0
28.0,0.36666666666666664,0.5,0.65,0.6,0.575,0.56,0
29.0,0.38055555555555554,0.8,0.65,0.5333333333333333,0.55,0.56,0
30.0,0.4027777777777778,0.4,0.35,0.43333333333333335,0.5,0.5,0
31.0,0.41388888888888886,0.3,0.45,0.5333333333333333,0.5,0.5,0
32.0,0.4222222222222222,0.8,0.75,0.6333333333333333,0.575,0.52,0
33.0,0.4444444444444444,0.6,0.45,0.5,0.45,0.42,0
34.0,0.46111111111111114,0.4,0.45,0.43333333333333335,0.4,0.4,0
35.0,0.4722222222222222,0.5,0.55,0.4,0.4,0.4,0
36.0,0.4861111111111111,0.4,0.35,0.4,0.375,0.36,0
37.0,0.49722222222222223,0.3,0.45,0.3333333333333333,0.325,0.36,0
38.0,0.5055555555555555,0.6,0.3,0.36666666666666664,0.375,0.4,0
39.0,0.5222222222222223,0.2,0.3,0.3333333333333333,0.35,0.34,0
40.0,0.5277777777777778,0.4,0.4,0.4,0.375,0.42,0
41.0,0.5388888888888889,0.4,0.4,0.36666666666666664,0.425,0.42,0
42.0,0.55,0.4,0.4,0.43333333333333335,0.425,0.46,0
43.0,0.5611111111111111,0.4,0.45,0.4666666666666667,0.475,0.48,0
44.0,0.5722222222222222,0.4,0.5,0.4666666666666667,0.5,0.5,0
45.0,0.5833333333333334,0.6,0.5,0.5333333333333333,0.525,0.54,0
46.0,0.6,0.3,0.4,0.5,0.525,0.52,0
47.0,0.6083333333333333,0.6,0.6,0.6,0.575,0.6,0
48.0,0.625,0.4,0.6,0.5666666666666667,0.625,0.64,0
49.0,0.6361111111111111,0.8,0.65,0.7,0.725,0.6,0
50.0,0.6583333333333333,0.7,0.65,0.6666666666666666,0.55,0.46,0
51.0,0.6777777777777778,0.6,0.65,0.5333333333333333,0.425,0.42,0
52.0,0.6944444444444444,0.6,0.5,0.4,0.4,0.5,0
53.0,0.7111111111111111,0.5,0.3,0.36666666666666664,0.475,0.56,0
54.0,0.725,0.0,0.2,0.4666666666666667,0.575,0.52,0
55.0,0.725,0.4,0.7,0.7666666666666667,0.65,0.62,0
56.0,0.7361111111111112,1.0,0.95,0.7333333333333333,0.675,0.62,0
57.0,0.7638888888888888,0.9,0.65,0.5666666666666667,0.525,0.54,0
58.0,0.7888888888888889,0.4,0.4,0.43333333333333335,0.45,0.46,0
59.0,0.8,0.5,0.45,0.4666666666666667,0.475,0.5,0
60.0,0.8138888888888889,0.5,0.45,0.4666666666666667,0.5,0.5,0
61.0,0.8277777777777777,0.5,0.45,0.4666666666666667,0.525,0.5,0
62.0,0.8416666666666667,0.4,0.45,0.5,0.5,0.54,0
63.0,0.8527777777777777,0.5,0.55,0.5333333333333333,0.575,0.64,0
64.0,0.8666666666666667,0.6,0.55,0.6,0.675,0.7,0
65.0,0.8833333333333333,0.5,0.6,0.7333333333333333,0.725,0.7,0
66.0,0.8972222222222223,0.7,0.85,0.8,0.75,0.74,0
67.0,0.9166666666666666,1.0,0.85,0.7666666666666667,0.75,0.6,0
68.0,0.9444444444444444,0.7,0.65,0.6666666666666666,0.5,0.4,0
69.0,0.9638888888888889,0.6,0.65,0.43333333333333335,0.325,0.26,0
70.0,0.9805555555555555,0.7,0.35,0.23333333333333334,0.175,0.14,0
71.0,1.0,0.0,0.0,0.0,0.0,0.0,0
