idx,recall,Prec@next_10,Prec@next_20,Prec@next_30,Prec@next_40,Prec@next_50,run_index
0.0,0.015060240963855422,1.0,1.0,1.0,1.0,1.0,0
1.0,0.045180722891566265,1.0,1.0,1.0,1.0,1.0,0
2.0,0.07530120481927711,1.0,1.0,1.0,1.0,1.0,0
3.0,0.10542168674698796,1.0,1.0,1.0,1.0,0.98,0
4.0,0.1355421686746988,1.0,1.0,1.0,1.0,0.98,0
5.0,0.16566265060240964,1.0,1.0,1.0,0.975,0.98,0
6.0,0.19578313253012047,1.0,0.95,0.9666666666666667,0.975,0.98,0
7.0,0.22590361445783133,0.9,0.95,0.9666666666666667,0.975,0.98,0
8.0,0.25301204819277107,1.0,1.0,1.0,1.0,1.0,0
9.0,0.28313253012048195,1.0,1.0,1.0,1.0,1.0,0
10.0,0.3132530120481928,1.0,1.0,1.0,1.0,1.0,0
11.0,0.3433734939759036,1.0,1.0,1.0,1.0,1.0,0
12.0,0.37349397590361444,1.0,1.0,1.0,1.0,1.0,0
13.0,0.4036144578313253,1.0,1.0,1.0,1.0,1.0,0
14.0,0.43373493975903615,1.0,1.0,1.0,1.0,1.0,0
15.0,0.463855421686747,1.0,1.0,1.0,1.0,1.0,0
16.0,0.4939759036144578,1.0,1.0,1.0,1.0,1.0,0
17.0,0.5240963855421686,1.0,1.0,1.0,1.0,1.0,0
18.0,0.5542168674698795,1.0,1.0,1.0,1.0,1.0,0
19.0,0.5843373493975904,1.0,1.0,1.0,1.0,1.0,0
20.0,0.6144578313253012,1.0,1.0,1.0,1.0,1.0,0
21.0,0.6445783132530121,1.0,1.0,1.0,1.0,1.0,0
22.0,0.6746987951807228,1.0,1.0,1.0,1.0,1.0,0
23.0,0.7048192771084337,1.0,1.0,1.0,1.0,0.96,0
24.0,0.7349397590361446,1.0,1.0,1.0,0.95,0.96,0
25.0,0.7650602409638554,1.0,1.0,1.0,0.95,0.96,0
26.0,0.7951807228915663,1.0,1.0,0.9333333333333333,0.925,0.92,0
27.0,0.8253012048192772,1.0,0.95,0.9333333333333333,0.925,0.9,0
28.0,0.8554216867469879,0.9,0.9,0.9,0.9,0.86,0
29.0,0.8825301204819277,0.9,0.95,0.9,0.85,0.76,0
30.0,0.9096385542168675,1.0,0.95,0.8333333333333334,0.75,0.6,0
31.0,0.9397590361445783,1.0,0.8,0.6666666666666666,0.5,0.4,0
